rt,url,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,button_pressed,test_part,utt,boxes_type,left_box,right_box,responses,subid,selected_box,accuracy
11580.999999772757,NA,html-button-response,4,125008,0.0-3.0-1.0,"<p>Dax has two boxes. <br> He opens one box and looks inside. <br><br>Then, Dax says, <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,complex_utt,NA,NA,NA,NA,birm_zjuk_lnni,,0
7875.9999996982515,NA,html-button-response,5,133403,0.0-3.0-2.0,"<p>Then, Dax opens the other box and looks inside. <br><br>He says, <i>""Bado mep.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,simple_utt,NA,NA,NA,NA,birm_zjuk_lnni,,0
6320.000000298023,NA,html-button-response,6,140231,0.0-3.0-3.0,<p>Here are Dax's boxes.<br></p><div style='width: 700px;'><div style='float: center;'><img width = '250px' src='img/num_types/box_1.png'></img><img width = '250px' src='img/num_types/box_2.png'></img></div></div>,0,NA,NA,NA,NA,NA,NA,birm_zjuk_lnni,NA,NA
45186.99999991804,NA,html-button-response,7,185924,0.0-3.0-4.0,"<p>Remember, Dax looked in one box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Then Dax looked in the other box and said <i>""Bado mep.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Toba zem zorp bidaku midu osh gipu.""</i>?</p><div style='width: 700px;'></div>",0,box_selection,complex_utt,num_types,box_1,box_2,NA,birm_zjuk_lnni,box_1,0
7248.999999836087,NA,html-button-response,8,193679,0.0-3.0-5.0,"<p>Remember, Dax looked in one box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Then Dax looked in the other box and said <i>""Bado mep.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Bado mep.""</i>?</p><div style='width: 700px;'></div>",1,box_selection,simple_utt,num_types,box_1,box_2,NA,birm_zjuk_lnni,box_2,0
19077.99999974668,NA,survey-text,9,213275,0.0-4.0,NA,NA,comment,NA,NA,NA,NA,I GUESS I THINK,birm_zjuk_lnni,,0
2530.999999959022,NA,html-button-response,10,215809,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,NA,birm_zjuk_lnni,NA,NA
49904.914999962784,recaptcha.html,external-html,0,50112,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,NA,biyn_vszs_jzvx,NA,NA
14805.550000048243,consent/consent.html,external-html,1,65160,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,NA,biyn_vszs_jzvx,NA,NA
1958.0500000156462,NA,html-button-response,2,67121,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,NA,biyn_vszs_jzvx,,0
16156.64000005927,NA,html-button-response,3,85280,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,NA,biyn_vszs_jzvx,,0
14355.664999922737,NA,html-button-response,4,100139,0.0-3.0-1.0,"<p>Dax has two boxes. <br> He opens one box and looks inside. <br><br>Then, Dax says, <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,complex_utt,NA,NA,NA,NA,biyn_vszs_jzvx,,0
6946.165000088513,NA,html-button-response,5,107589,0.0-3.0-2.0,"<p>Then, Dax opens the other box and looks inside. <br><br>He says, <i>""Bado mep.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,simple_utt,NA,NA,NA,NA,biyn_vszs_jzvx,,0
7256.305000046268,NA,html-button-response,6,115348,0.0-3.0-3.0,<p>Here are Dax's boxes.<br></p><div style='width: 700px;'><div style='float: center;'><img width = '250px' src='img/num_types/box_1.png'></img><img width = '250px' src='img/num_types/box_2.png'></img></div></div>,0,NA,NA,NA,NA,NA,NA,biyn_vszs_jzvx,NA,NA
71463.97000004072,NA,html-button-response,7,187321,0.0-3.0-4.0,"<p>Remember, Dax looked in one box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Then Dax looked in the other box and said <i>""Bado mep.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Toba zem zorp bidaku midu osh gipu.""</i>?</p><div style='width: 700px;'></div>",0,box_selection,complex_utt,num_types,box_1,box_2,NA,biyn_vszs_jzvx,box_1,0
12186.195000074804,NA,html-button-response,8,200010,0.0-3.0-5.0,"<p>Remember, Dax looked in one box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Then Dax looked in the other box and said <i>""Bado mep.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Bado mep.""</i>?</p><div style='width: 700px;'></div>",1,box_selection,simple_utt,num_types,box_1,box_2,NA,biyn_vszs_jzvx,box_2,0
22215.73499997612,NA,survey-text,9,222730,0.0-4.0,NA,NA,comment,NA,NA,NA,NA,it said second box so i choose,biyn_vszs_jzvx,,0
2337.8099999390543,NA,html-button-response,10,225069,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,NA,biyn_vszs_jzvx,NA,NA
5236.154999991413,recaptcha.html,external-html,0,5250,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,NA,bnga_kuqv_olrb,NA,NA
17870.404999994207,consent/consent.html,external-html,1,23178,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,NA,bnga_kuqv_olrb,NA,NA
2050.8150000241585,NA,html-button-response,2,25231,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,NA,bnga_kuqv_olrb,,0
12479.389999993145,NA,html-button-response,3,39713,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,NA,bnga_kuqv_olrb,,0
6345.2500000130385,NA,html-button-response,4,46559,0.0-3.0-1.0,"<p>Dax has two boxes. <br> He opens one box and looks inside. <br><br>Then, Dax says, <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,complex_utt,NA,NA,NA,NA,bnga_kuqv_olrb,,0
6511.250000039581,NA,html-button-response,5,53572,0.0-3.0-2.0,"<p>Then, Dax opens the other box and looks inside. <br><br>He says, <i>""Bado mep.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,simple_utt,NA,NA,NA,NA,bnga_kuqv_olrb,,0
3159.994999994524,NA,html-button-response,6,57234,0.0-3.0-3.0,<p>Here are Dax's boxes.<br></p><div style='width: 700px;'><div style='float: center;'><img width = '250px' src='img/num_types/box_1.png'></img><img width = '250px' src='img/num_types/box_2.png'></img></div></div>,0,NA,NA,NA,NA,NA,NA,bnga_kuqv_olrb,NA,NA
8472.810000006575,NA,html-button-response,7,66209,0.0-3.0-4.0,"<p>Remember, Dax looked in one box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Then Dax looked in the other box and said <i>""Bado mep.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Toba zem zorp bidaku midu osh gipu.""</i>?</p><div style='width: 700px;'></div>",1,box_selection,complex_utt,num_types,box_1,box_2,NA,bnga_kuqv_olrb,box_2,1
2623.704999976326,NA,html-button-response,8,69337,0.0-3.0-5.0,"<p>Remember, Dax looked in one box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Then Dax looked in the other box and said <i>""Bado mep.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Bado mep.""</i>?</p><div style='width: 700px;'></div>",0,box_selection,simple_utt,num_types,box_1,box_2,NA,bnga_kuqv_olrb,box_1,1
147377.94499995653,NA,survey-text,9,217219,0.0-4.0,NA,NA,comment,NA,NA,NA,NA,"I looked at the different boxes, I feel the longer text would be for the box with more toys.  The shorter text would describe the box with the spheres.",bnga_kuqv_olrb,,0
1187.5850000069477,NA,html-button-response,10,218408,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,NA,bnga_kuqv_olrb,NA,NA
15708.000000100583,recaptcha.html,external-html,0,15931,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,NA,bugd_ukdy_jfqf,NA,NA
15800.999999977648,consent/consent.html,external-html,1,33738,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,NA,bugd_ukdy_jfqf,NA,NA
29771.999999997206,NA,html-button-response,2,63517,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,NA,bugd_ukdy_jfqf,,0
5493.000000016764,NA,html-button-response,3,71015,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,NA,bugd_ukdy_jfqf,,0
9189.000000013039,NA,html-button-response,4,81024,0.0-3.0-1.0,"<p>Dax has two boxes. <br> He opens one box and looks inside. <br><br>Then, Dax says, <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,complex_utt,NA,NA,NA,NA,bugd_ukdy_jfqf,,0
3589.9999999674037,NA,html-button-response,5,85437,0.0-3.0-2.0,"<p>Then, Dax opens the other box and looks inside. <br><br>He says, <i>""Bado mep.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,simple_utt,NA,NA,NA,NA,bugd_ukdy_jfqf,,0
18413.999999989755,NA,html-button-response,6,104357,0.0-3.0-3.0,<p>Here are Dax's boxes.<br></p><div style='width: 700px;'><div style='float: center;'><img width = '250px' src='img/num_types/box_1.png'></img><img width = '250px' src='img/num_types/box_2.png'></img></div></div>,0,NA,NA,NA,NA,NA,NA,bugd_ukdy_jfqf,NA,NA
2836.9999999413267,NA,html-button-response,7,107700,0.0-3.0-4.0,"<p>Remember, Dax looked in one box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Then Dax looked in the other box and said <i>""Bado mep.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Toba zem zorp bidaku midu osh gipu.""</i>?</p><div style='width: 700px;'></div>",0,box_selection,complex_utt,num_types,box_1,box_2,NA,bugd_ukdy_jfqf,box_1,0
4302.000000025146,NA,html-button-response,8,112507,0.0-3.0-5.0,"<p>Remember, Dax looked in one box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Then Dax looked in the other box and said <i>""Bado mep.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Bado mep.""</i>?</p><div style='width: 700px;'></div>",1,box_selection,simple_utt,num_types,box_1,box_2,NA,bugd_ukdy_jfqf,box_2,0
15744.999999995343,NA,survey-text,9,128767,0.0-4.0,NA,NA,comment,NA,NA,NA,NA,jado mep,bugd_ukdy_jfqf,,0
17116.999999969266,NA,html-button-response,10,145889,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,NA,bugd_ukdy_jfqf,NA,NA
31902.000000001863,recaptcha.html,external-html,0,32112,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,NA,bula_ykbu_zqzl,NA,NA
17376.99999999313,consent/consent.html,external-html,1,51901,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,NA,bula_ykbu_zqzl,NA,NA
4524.000000004889,NA,html-button-response,2,56431,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,NA,bula_ykbu_zqzl,,0
19389.000000010128,NA,html-button-response,3,77823,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,NA,bula_ykbu_zqzl,,0
4951.000000000931,NA,html-button-response,4,83279,0.0-3.0-1.0,"<p>Dax has two boxes. <br> He opens one box and looks inside. <br><br>Then, Dax says, <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,complex_utt,NA,NA,NA,NA,bula_ykbu_zqzl,,0
3033.9999999996508,NA,html-button-response,5,86819,0.0-3.0-2.0,"<p>Then, Dax opens the other box and looks inside. <br><br>He says, <i>""Bado mep.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,simple_utt,NA,NA,NA,NA,bula_ykbu_zqzl,,0
4099.999999991269,NA,html-button-response,6,91423,0.0-3.0-3.0,<p>Here are Dax's boxes.<br></p><div style='width: 700px;'><div style='float: center;'><img width = '250px' src='img/num_types/box_2.png'></img><img width = '250px' src='img/num_types/box_1.png'></img></div></div>,0,NA,NA,NA,NA,NA,NA,bula_ykbu_zqzl,NA,NA
5240.000000005239,NA,html-button-response,7,97169,0.0-3.0-4.0,"<p>Remember, Dax looked in one box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Then Dax looked in the other box and said <i>""Bado mep.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Toba zem zorp bidaku midu osh gipu.""</i>?</p><div style='width: 700px;'></div>",0,box_selection,complex_utt,num_types,box_2,box_1,NA,bula_ykbu_zqzl,box_2,1
10887.999999991735,NA,html-button-response,8,108570,0.0-3.0-5.0,"<p>Remember, Dax looked in one box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Then Dax looked in the other box and said <i>""Bado mep.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Bado mep.""</i>?</p><div style='width: 700px;'></div>",1,box_selection,simple_utt,num_types,box_2,box_1,NA,bula_ykbu_zqzl,box_1,1
7245.999999999185,NA,survey-text,9,116336,0.0-4.0,NA,NA,comment,NA,NA,NA,NA,2,bula_ykbu_zqzl,,0
1811.0000000015134,NA,html-button-response,10,118162,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,NA,bula_ykbu_zqzl,NA,NA
5585.790000041015,recaptcha.html,external-html,0,5611,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,NA,bzle_ubcr_rdub,NA,NA
28201.774999964982,consent/consent.html,external-html,1,34026,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,NA,bzle_ubcr_rdub,NA,NA
28606.80000006687,NA,html-button-response,2,62636,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,NA,bzle_ubcr_rdub,,0
38060.21000002511,NA,html-button-response,3,102705,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,NA,bzle_ubcr_rdub,,0
29980.545000056736,NA,html-button-response,4,133191,0.0-3.0-1.0,"<p>Dax has two boxes. <br> He opens one box and looks inside. <br><br>Then, Dax says, <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,complex_utt,NA,NA,NA,NA,bzle_ubcr_rdub,,0
8816.419999930076,NA,html-button-response,5,142510,0.0-3.0-2.0,"<p>Then, Dax opens the other box and looks inside. <br><br>He says, <i>""Bado mep.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,simple_utt,NA,NA,NA,NA,bzle_ubcr_rdub,,0
5320.940000005066,NA,html-button-response,6,148334,0.0-3.0-3.0,<p>Here are Dax's boxes.<br></p><div style='width: 700px;'><div style='float: center;'><img width = '250px' src='img/num_objects/box_2.png'></img><img width = '250px' src='img/num_objects/box_1.png'></img></div></div>,0,NA,NA,NA,NA,NA,NA,bzle_ubcr_rdub,NA,NA
9710.725000011735,NA,html-button-response,7,158550,0.0-3.0-4.0,"<p>Remember, Dax looked in one box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Then Dax looked in the other box and said <i>""Bado mep.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Toba zem zorp bidaku midu osh gipu.""</i>?</p><div style='width: 700px;'></div>",0,box_selection,complex_utt,num_objects,box_2,box_1,NA,bzle_ubcr_rdub,box_2,1
8656.030000071041,NA,html-button-response,8,167712,0.0-3.0-5.0,"<p>Remember, Dax looked in one box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Then Dax looked in the other box and said <i>""Bado mep.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Bado mep.""</i>?</p><div style='width: 700px;'></div>",1,box_selection,simple_utt,num_objects,box_2,box_1,NA,bzle_ubcr_rdub,box_1,1
